bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
206,1997,-0.1937889890095629,-0.18937826481956874,-0.19157596937529797,0.0005521986843608238,0.012828661375568269,0.0002870729744917202,,
207,1997,-0.18937826481956874,-0.18501567035678262,-0.1872028795799855,-7.469008740301547e-05,0.013090270960287368,0.0002929271349097263,,
208,1997,-0.18501567035678262,-0.18081741916277622,-0.18293537985338015,-0.0002283166239430472,0.014717092209233314,0.00032933127726168397,,
209,1997,-0.18081741916277622,-0.1765218438675808,-0.17865931925244197,-0.0006116312548516593,0.012867885943128262,0.00028795072104320716,,
210,1997,-0.1765218438675808,-0.17228945894889397,-0.17443015279718574,0.00023777309306306373,0.013363861046068739,0.00029904938862095764,,
211,1996,-0.17228945894889397,-0.1680389714401637,-0.1701253257389636,-0.0003444571240194521,0.01378918377252616,0.0003086443214942252,,
212,1997,-0.1680389714401637,-0.1638971383978917,-0.1659419203075813,-9.694952654747401e-05,0.013610578553682244,0.00030457030204257763,,
213,1997,-0.1638971383978917,-0.1595164062759038,-0.16171104733478153,0.000579407368954141,0.013912942862553006,0.0003113364500440341,,
214,1997,-0.1595164062759038,-0.15528698601184604,-0.1574305568063479,-0.00035626666901364884,0.013131625208692651,0.00029385253832868186,,
215,1997,-0.15528698601184604,-0.1508325523760905,-0.15308799916537774,-0.0002010433466511006,0.01406051725751664,0.0003146387915183915,,
216,1997,-0.1508325523760905,-0.14649808689715035,-0.14866060668941306,-0.00017916270576355222,0.01223257430361731,0.0002737340544133623,,
217,1997,-0.14649808689715035,-0.14229282846823735,-0.1443543074096413,0.0005119744336002533,0.014149534752926548,0.0003166307777779862,,
218,1997,-0.14229282846823735,-0.13799258347540505,-0.14015559174007283,0.00024306938142170162,0.012977889977286243,0.0002904123329267324,,
219,1997,-0.13799258347540505,-0.13372395097943554,-0.13586657096486157,0.0001214528335835619,0.013971824255212385,0.00031265406659326616,,
220,1996,-0.13372395097943554,-0.12952549618515893,-0.1316453760821333,0.0002309641920890568,0.012258913393387,0.00027439216627868915,,
221,1997,-0.12952549618515893,-0.12511824944573124,-0.12728704944479133,-0.0003309244468465999,0.011649804070575625,0.00026069313148720875,,
222,1997,-0.12511824944573124,-0.1209413400098335,-0.1230493580858843,0.00023571973959027285,0.012898110110051604,0.00028862706140688236,,
223,1997,-0.1209413400098335,-0.11663809505966502,-0.11877040552847491,-0.00021879609304179676,0.014173116419351811,0.000317158475791519,,
224,1997,-0.11663809505966502,-0.11242735352334003,-0.1145095074495844,8.055077756231928e-05,0.012067459202326051,0.00027003919632384604,,
225,1997,-0.11242735352334003,-0.10833274476246214,-0.11037317580371182,0.000931791026118066,0.05405849899191145,0.001209692394852713,,
226,1997,-0.10833274476246214,-0.10413431319912825,-0.10628368551083785,-0.0004484100376186497,0.011825256729882503,0.00026461931796256704,,
227,1997,-0.10413431319912825,-0.09974169249595678,-0.10192536212366844,-0.00015437016040539827,0.013024056366133768,0.0002914454198701013,,
228,1997,-0.09974169249595678,-0.09538950172762144,-0.09760452139378338,-0.0002837312196024697,0.012820331684070716,0.00028688657707699424,,
229,1997,-0.09538950172762144,-0.09103650861584703,-0.09321538417868033,9.428014716224274e-05,0.013558377384954877,0.0003034021719984681,,
230,1996,-0.09103650861584703,-0.08665947203869181,-0.08885104567774238,-7.904276619475438e-05,0.012640638929230065,0.0002829363572149246,,
231,1997,-0.08665947203869181,-0.08239970251938002,-0.08456711545455754,0.00015905531192177597,0.012764762240380171,0.0002856430735637223,,
232,1997,-0.08239970251938002,-0.07816585539452883,-0.08027872957746786,0.000129770146774858,0.01457122860096133,0.0003260672188637844,,
233,1997,-0.07816585539452883,-0.07391452632363774,-0.07600259140916889,0.00015686833018068884,0.015085017405001852,0.0003375645119887986,,
234,1997,-0.07391452632363774,-0.06967009911329108,-0.07178559854555522,0.0006407572074801938,0.013648773980056818,0.00030542501901891086,,
235,1997,-0.06967009911329108,-0.06546742652405058,-0.06760258476664975,-0.00024777710813246524,0.012952633806733916,0.00028984716374871243,,
236,1997,-0.06546742652405058,-0.061354885665784356,-0.06339045764441194,0.00012434852527021896,0.01397262237064943,0.00031267192639685695,,
237,1997,-0.061354885665784356,-0.05701076463425916,-0.05919852195164043,0.0004397183092242102,0.012710787287829862,0.00028443525072679125,,
238,1997,-0.05701076463425916,-0.05294914253163749,-0.05500015959491889,3.634085221838036e-05,0.011923051152141668,0.0002668077096321846,,
239,1997,-0.05294914253163749,-0.04862947922272698,-0.05081264277713126,-0.0004631166008025665,0.014327041982121948,0.0003206029403276934,,
240,1996,-0.04862947922272698,-0.0443293537104516,-0.04650068263429617,0.0006294926113537111,0.012495108289111613,0.00027967893412034857,,
241,1997,-0.0443293537104516,-0.04009558380690643,-0.04220987114735155,4.3713832216536074e-05,0.013076632793840078,0.0002926219472604449,,
242,1997,-0.04009558380690643,-0.03573472894720617,-0.037873445421590345,0.00028068629135556754,0.015128145876155952,0.00033852961802262587,,
243,1997,-0.03573472894720617,-0.031523515346610874,-0.03361162212199772,-0.000323571177277514,0.011789145522224554,0.00026381124052631964,,
244,1997,-0.031523515346610874,-0.027351774437985137,-0.02944720395685348,-0.00010139507631863964,0.014089772952037095,0.00031529345992072403,,
245,1997,-0.027351774437985137,-0.023315434815097104,-0.0253298633540888,-0.00040155318345272,0.016057419640380648,0.0003593244130369485,,
246,1997,-0.023315434815097104,-0.018864155581370712,-0.02114125546761992,0.00015048068786850284,0.013781631839744317,0.0003083980416787598,,
247,1997,-0.018864155581370712,-0.014650672371552884,-0.016764292801682713,-0.0006716276994881579,0.012888847105850278,0.00028841977881589686,,
248,1997,-0.014650672371552884,-0.010383472604726648,-0.012515445994221148,-0.0005174533432846612,0.013805788451005241,0.0003089386055026301,,
249,1996,-0.010383472604726648,-0.00607571274448225,-0.008219065024290952,0.0006687244247172243,0.012805049640158833,0.000286616374332551,,
250,1997,-0.00607571274448225,-0.0019148353084968925,-0.003977287774704446,7.312000618098475e-05,0.012565054299629713,0.0002811741152755228,,
251,1997,-0.0019148353084968925,0.0023954335362150006,0.0002734359777039881,5.011506905906323e-05,0.01263236225464695,0.00028268029696417135,,
252,1997,0.0023954335362150006,0.006340587205126428,0.004378882588929357,-0.0005813849407991997,0.012021627648901221,0.0002690136021498273,,
253,1997,0.006340587205126428,0.010661365744088429,0.008488939253721881,0.00023982628207113712,0.012127674492184829,0.00027138666211654067,,
254,1997,0.010661365744088429,0.015018357178636442,0.01286110204819181,-0.0003506656560520135,0.014459870669915172,0.00032357531019437745,,
255,1997,0.015018357178636442,0.01906892530865576,0.017074287937964283,0.0005665603695794074,0.014923472676464456,0.0003339495498055261,,
256,1997,0.01906892530865576,0.02337467586738715,0.021164652183468895,-0.0003954153932131727,0.014639191084671061,0.0003275880472480735,,
257,1997,0.02337467586738715,0.027430372807933985,0.025396262721727132,0.0006413563653416828,0.013541914813826746,0.0003030337813205027,,
258,1997,0.027430372807933985,0.0316086092428143,0.02955746438977898,0.000143779523157865,0.013214382193421154,0.00029570443020348204,,
259,1996,0.0316086092428143,0.03583907464909775,0.0337212666762151,-8.597129491241222e-05,0.01339294528795456,0.00029977528615188914,,
260,1997,0.03583907464909775,0.04024544165007982,0.03805584198959094,0.00011167078173513707,0.013658612879812878,0.00030564518869492064,,
261,1997,0.04024544165007982,0.044562982281456255,0.04234908505071004,0.0002934953171454842,0.01597503716761984,0.00035748090179216126,,
262,1997,0.044562982281456255,0.048625331359190074,0.046595072255598204,0.00013125251875596776,0.013415355448875873,0.0003002017030324731,,
263,1997,0.048625331359190074,0.05280368541355204,0.05075257131420502,-0.0006105371386434832,0.013631489128225876,0.0003050382277798649,,
264,1997,0.05280368541355204,0.057111586408236985,0.0549709546528435,1.1576193315746273e-05,0.012819480005254815,0.0002868675186605442,,
265,1997,0.057111586408236985,0.06146393490228915,0.05931310942803867,0.00023025007750789988,0.011632776653104391,0.0002603121009776118,,
266,1997,0.06146393490228915,0.0657848706383463,0.0635846581956137,7.845947566169343e-05,0.01300968529957262,0.00029112383177111353,,
267,1997,0.0657848706383463,0.07018405610486426,0.06801149312690553,-0.00015647378619008655,0.013042448273416433,0.0002918569842083935,,
268,1997,0.07018405610486426,0.07434765453188398,0.07225349049900573,-0.0001870584912005187,0.012334660421688263,0.0002760184833737178,,
269,1996,0.07434765453188398,0.07856863169884894,0.07648309339963441,0.0003041032893256821,0.015035197501129211,0.0003365339390510971,,
270,1997,0.07856863169884894,0.08287789510731698,0.08067802958127941,0.00025415029611853044,0.01401128774962117,0.00031353715972294707,,
271,1997,0.08287789510731698,0.08737152014721651,0.08511934971534828,-0.00018793640471230817,0.01338989786584859,0.0002996320267530033,,
272,1997,0.08737152014721651,0.09160839561884594,0.08951177984083086,0.0001787765840722319,0.013921650815667593,0.00031153131199643545,,
273,1997,0.09160839561884594,0.09612937860554771,0.0938803926569102,-0.0006861809372980979,0.01175954164852719,0.00026314878075518836,,
274,1997,0.09612937860554771,0.10047987100484604,0.09833233912306791,-0.0002517100515147977,0.014066103762181077,0.00031476380335431744,,
275,1997,0.10047987100484604,0.10460104712968848,0.10254248285625744,9.08320178099351e-05,0.013180854815807977,0.0002949541723444156,,
276,1997,0.10460104712968848,0.1089257752525583,0.10677457242834905,0.00030527415861391185,0.015499119597764377,0.00034683107104275255,,
277,1997,0.1089257752525583,0.11334446578364049,0.11117072100975833,0.0003362962236311198,0.015353805347181329,0.00034357930587960333,,
278,1996,0.11334446578364049,0.11774941697999489,0.11554958881123635,-2.4122059406342015e-05,0.01226907364316649,0.00027461958390188825,,
279,1997,0.11774941697999489,0.12228927072014184,0.12001870527121761,3.514678181810147e-06,0.012867062064777323,0.0002879322847308048,,
280,1997,0.12228927072014184,0.1267466631158085,0.12447303896000178,-0.000291750772265056,0.013623136901664758,0.00030485132608744863,,
281,1997,0.1267466631158085,0.1310523762862828,0.12889204558653955,-0.0003358250372579394,0.013631738540757868,0.00030504380900111145,,
282,1997,0.1310523762862828,0.1354083907196274,0.13323716295070936,-0.00015454957195590787,0.012849562843041135,0.00028754069643581215,,
283,1997,0.1354083907196274,0.1399438345246443,0.13764900856232873,-0.00018762301176075574,0.012572413630567774,0.0002813387984767399,,
284,1997,0.1399438345246443,0.14408962665065117,0.14201888392496156,0.0004166602954966544,0.014162572082342343,0.00031692252021511597,,
285,1997,0.14408962665065117,0.14838797464895534,0.14625931032246645,-8.81199093405774e-05,0.012269074304493616,0.0002745508320578691,,
286,1997,0.14838797464895534,0.1529465465421812,0.150659115051012,-0.0005889746653165625,0.01229617782944062,0.0002751573403519118,,
287,1997,0.1529465465421812,0.1574692772642188,0.15517785905575154,0.0001186528917739811,0.01236832113095527,0.0002767717248577579,,
288,1996,0.1574692772642188,0.16191471193064247,0.1597086205103084,0.000142639211052847,0.01331456653141611,0.00029802092864020165,,
289,1997,0.16191471193064247,0.1662325019557501,0.1640964684373876,-8.033892400204227e-05,0.014917846789315866,0.00033382365668927497,,
290,1997,0.1662325019557501,0.17066790211746255,0.16847877428311892,-0.0006965532482252969,0.01372914878157882,0.0003072236036624377,,
291,1997,0.17066790211746255,0.17514654982249495,0.172989729943893,0.00032111761180193013,0.012585813582945032,0.00028163865549801206,,
292,1997,0.17514654982249495,0.17943904141475286,0.17734952309693633,0.00011734596267541067,0.012371241760838387,0.0002768370811629397,,
293,1997,0.17943904141475286,0.18397867962559145,0.181723177106665,0.0003741529101181633,0.01585579480595008,0.00035481255951951013,,
294,1997,0.18397867962559145,0.1884607577553185,0.1862075518008768,0.00028308360177339744,0.012562863333645523,0.00028112508700174757,,
295,1997,0.1884607577553185,0.19296425597555658,0.19068650599764086,0.0006239999681167562,0.014145034440761543,0.00031653007218123476,,
296,1997,0.19296425597555658,0.19752739743992362,0.19520487974571266,-0.00015556332944637288,0.012866453443733076,0.0002879186653321478,,
297,1996,0.19752739743992362,0.20191507590581248,0.19974389766114853,-0.0003560210643271542,0.013508852011423874,0.0003023696349264034,,
298,1997,0.20191507590581248,0.20643087410986022,0.20418881149462967,-0.00014399654386240107,0.012681151620043265,0.0002837720794844082,,
299,1997,0.20643087410986022,0.21092908246351974,0.20872605070845823,0.0002799494922776595,0.012824171952457364,0.0002869725125644412,,
300,1997,0.21092908246351974,0.2156068432292649,0.21325178982774293,0.00027472894865076245,0.013370618399381737,0.00029920060108642565,,
301,1997,0.2156068432292649,0.2201495455484323,0.2179458374922681,-0.0003662842646151302,0.013323992648669545,0.0002981572347870899,,
302,1997,0.2201495455484323,0.22479799643117798,0.2225172649929386,-1.916107838808754e-07,0.012864565046579603,0.00028787640778305527,,
303,1997,0.22479799643117798,0.22946427670446207,0.22713215122437874,0.0002495910047124058,0.012474805076175927,0.00027915456605959394,,
304,1997,0.22946427670446207,0.23402047987832172,0.23170643965266213,-0.00012759116036629295,0.013982904047983535,0.0003129020043144709,,
305,1997,0.23402047987832172,0.23865487031512894,0.23632205379809254,-0.00037144569521434164,0.014001213552656768,0.00031331172469091056,,
306,1997,0.23865487031512894,0.24333344213561156,0.24094930541761947,0.00018891747488486795,0.01330111264483642,0.00029764523820658415,,
307,1996,0.24333344213561156,0.24797837582582893,0.2456375482637078,2.806082771453684e-05,0.01325488014955804,0.0002966849639351889,,
308,1997,0.24797837582582893,0.25270208390229554,0.2503081834982165,-8.231674113738175e-05,0.015373208445646745,0.00034401349811741787,,
309,1997,0.25270208390229554,0.25726030246865117,0.25495328353601343,-9.64440807792769e-05,0.013131274948387414,0.0002938447003894981,,
310,1997,0.25726030246865117,0.26199222340805844,0.25965651506591053,6.479220521530148e-05,0.01397473799479585,0.0003127192687109799,,
311,1997,0.26199222340805844,0.26663338819184934,0.264298093675222,0.00019034948641260535,0.012134239122371304,0.0002715335619261855,,
312,1997,0.26663338819184934,0.27149892114893637,0.2690754148904829,-0.0003675863809259315,0.014264752067934873,0.0003192090496930421,,
313,1997,0.27149892114893637,0.27606573621986846,0.2737350813229848,0.00021806808297211475,0.01247278050598432,0.0002791092613025381,,
314,1997,0.27606573621986846,0.2807773494042528,0.27836159323174214,-0.00020044077691189473,0.013867612073455724,0.0003103220617083191,,
315,1997,0.2807773494042528,0.28551801360082113,0.28314406573259665,3.822063841267365e-05,0.013022044384760501,0.00029140039681893983,,
316,1997,0.28551801360082113,0.2903166258207551,0.2879242095658226,0.0005015168807041174,0.01263995321772793,0.0002828501635065266,,
317,1996,0.2903166258207551,0.29515276133926954,0.2927188216712018,-0.0002726813532872858,0.012529641098586782,0.0002804518845520477,,
318,1997,0.29515276133926954,0.2999023491465575,0.2975743686834227,-0.00027759270760582166,0.01233727374968507,0.0002760769630404112,,
319,1997,0.2999023491465575,0.30473696004458506,0.3023053111441696,0.0005127219734764034,0.01338627071136815,0.0002995508602154233,,
320,1997,0.30473696004458506,0.3094998322077011,0.3071098350096359,0.0004724074511849671,0.019649250330555826,0.0004397004935891224,,
321,1997,0.3094998322077011,0.3144812261372379,0.3120042949693815,-0.00022484019689837396,0.012934121634945941,0.00028943290819515976,,
322,1997,0.3144812261372379,0.3194154648090182,0.3169041745430761,-0.00022002407157237087,0.01341433177533304,0.00030017879580932286,,
323,1997,0.3194154648090182,0.32429646107946253,0.3218407744919484,-1.638531983809122e-05,0.012846648086136033,0.0002874754715530148,,
324,1997,0.32429646107946253,0.32898287339804877,0.32660979086139275,5.0192020761694715e-05,0.013640385159051284,0.0003052372984354427,,
325,1997,0.32898287339804877,0.33395433313605954,0.33145099460057437,0.0004483237102564199,0.013225211222305997,0.00029594675646355066,,
326,1996,0.33395433313605954,0.3390490408878175,0.3365178510351687,6.9621981174515e-05,0.014004487254917023,0.0003134634752841887,,
327,1997,0.3390490408878175,0.34412121905661264,0.34155831230818073,0.00016077466743487563,0.013436234593558973,0.0003006689254490251,,
328,1997,0.34412121905661264,0.3491611705338103,0.3466394292652937,-0.0007004219139608094,0.013153932648101198,0.0002943517223664258,,
329,1997,0.3491611705338103,0.3542135528381345,0.35168224419389377,0.0005987185063196648,0.012587687943029518,0.000281680598933026,,
330,1997,0.3542135528381345,0.3591179599803011,0.3566754955268796,6.117769630872533e-05,0.01288564018386212,0.0002883480160179593,,
331,1997,0.3591179599803011,0.36403290160087026,0.3615922293938436,-0.00011665745949037899,0.013602620372433493,0.00030439221808699254,,
332,1997,0.36403290160087026,0.3691444453633585,0.3666003754403607,0.0002992454888020511,0.012443541325594835,0.0002784549624446623,,
333,1997,0.3691444453633585,0.3741243216760421,0.37162720398647797,9.795871856137551e-05,0.0124267469381028,0.0002780791465562418,,
334,1997,0.3741243216760421,0.3791638259776381,0.3767076913553523,0.0001693907118581969,0.013240481542107831,0.0002962884675742127,,
335,1997,0.3791638259776381,0.3843511942721791,0.38180639519712584,9.645148982827026e-05,0.01328175541213074,0.00029721207232839435,,
336,1996,0.3843511942721791,0.3894602013566263,0.38687447980696515,-7.250262337100273e-05,0.01299570988096766,0.0002908839366213075,,
337,1997,0.3894602013566263,0.39465745503451805,0.3920656128751333,-0.00025494225310322623,0.019026150727454363,0.00042575710142759817,,
338,1997,0.39465745503451805,0.3998372094393369,0.3972413898542974,7.649461961645644e-05,0.012865634103485782,0.0002879003305710199,,
339,1997,0.3998372094393369,0.4051260544488041,0.40247750218259565,6.126975868280537e-05,0.013450607802919342,0.00030099056149843645,,
340,1997,0.4051260544488041,0.41031704513524053,0.40772309473832685,0.00015784338027955867,0.012118204700737142,0.00027117475215032385,,
341,1997,0.41031704513524053,0.41549163602583916,0.412930027694313,0.00011210177647203636,0.01264852299690614,0.00028304193347592583,,
342,1997,0.41549163602583916,0.42090416947907344,0.4181776984158827,4.6528717245344354e-05,0.013855986223953716,0.00031006190461945165,,
343,1997,0.42090416947907344,0.42631576539400473,0.4235951619601131,-0.00026740277572841713,0.01392456494603743,0.0003115965228589592,,
344,1997,0.42631576539400473,0.4314575822888711,0.4288698149244049,-0.00039636934608501404,0.015801535334633673,0.000353598369872661,,
345,1996,0.4314575822888711,0.4366562115405283,0.4340248716442717,-7.920519439387344e-06,0.01364585154098379,0.0003054361055416037,,
346,1997,0.4366562115405283,0.4420947128192343,0.43936173718972904,0.00010263245426209612,0.01319699235696853,0.0002953152896743005,,
347,1997,0.4420947128192343,0.4474274803717494,0.44476838114561706,-0.0003695858145485042,0.013608467446616269,0.0003045230608092831,,
348,1997,0.4474274803717494,0.45276648029018146,0.4500758477031532,2.019126626390753e-05,0.012997900474095433,0.00029086011720226183,,
349,1997,0.45276648029018146,0.4582652462759844,0.45551557971721623,0.00019827489498827115,0.013032390385113843,0.000291631914122934,,
350,1997,0.4582652462759844,0.46401758146557237,0.4611320768885249,-0.0004183813341185678,0.013632597059708734,0.00030506302048247087,,
351,1997,0.46401758146557237,0.4696418952279356,0.4668602261222812,0.00021449680664781872,0.01506450336590418,0.0003371054597112302,,
352,1997,0.4696418952279356,0.4753731907910226,0.4724929253506093,-0.00061074544626294,0.013087782304635618,0.00029287144509459144,,
353,1997,0.4753731907910226,0.4808782536862621,0.47812389202851435,9.279677789705921e-05,0.013821125297397102,0.00030928180531000977,,
354,1997,0.4808782536862621,0.4865941821368309,0.4838145987712711,-1.459700293311321e-05,0.012180722824536491,0.0002725737495385393,,
355,1996,0.4865941821368309,0.4924871161505612,0.4895444382628196,-0.00028490987391190965,0.012183096923164438,0.00027269516061135206,,
356,1997,0.4924871161505612,0.4983633707532896,0.49541511727762877,0.00029925049978433727,0.01249540016584699,0.00027961543204387,,
357,1997,0.4983633707532896,0.5039740411892318,0.50121012872702,0.0003519655573233921,0.016671805780845195,0.00037307281995690533,,
358,1997,0.5039740411892318,0.5096684051005782,0.5068735931505691,0.0002717312831123961,0.013205181307327694,0.00029549853765854046,,
359,1997,0.5096684051005782,0.5153596828427477,0.5125234076841737,-0.000165240843110848,0.012780363629294545,0.0002859921931632451,,
360,1997,0.5153596828427477,0.5212933879377171,0.5183787304606926,0.0004682270386209913,0.01289304228683556,0.00028851365634907964,,
361,1997,0.5212933879377171,0.5272972431303207,0.5243156427082728,-0.0005291021343747372,0.014293405597192792,0.0003198502431607738,,
362,1997,0.5272972431303207,0.5332271333076098,0.5302643294638452,-3.383125357407196e-05,0.013402143261507907,0.0002999060477169086,,
363,1997,0.5332271333076098,0.5390772474154555,0.5361130534464938,5.8041948235103104e-05,0.013126599907080004,0.00029374008479674847,,
364,1997,0.5390772474154555,0.545018259484622,0.5420944823101571,-0.0003408500311672031,0.012467525768657593,0.00027899167357998516,,
365,1996,0.545018259484622,0.5511404428518489,0.5481096333786087,0.00019567650769999298,0.01750506299790137,0.00039181712136331505,,
366,1997,0.5511404428518489,0.5571015932003641,0.5541133855189879,0.0002017291617674429,0.01387107863611814,0.00031039963460744146,,
367,1997,0.5571015932003641,0.5632060511245018,0.560105864658913,-0.00019335866102348394,0.015187182303936151,0.0003398507038654951,,
368,1997,0.5632060511245018,0.5694870824869013,0.566381268019373,-0.00035281996849519744,0.013146188921959115,0.0002941784373733796,,
369,1997,0.5694870824869013,0.575938024406625,0.5727415664214935,0.00046389283931169733,0.014215913430162758,0.00031811616458173454,,
370,1997,0.575938024406625,0.5821793661685722,0.5790336066828256,0.00010686554604225623,0.013248937850828708,0.00029647769836195064,,
371,1997,0.5821793661685722,0.5884551727024413,0.5852902411431212,-5.7454070724016625e-05,0.012843055524088626,0.0002873950791065387,,
372,1997,0.5884551727024413,0.5950425368923944,0.5916934530102085,-2.730760672261062e-05,0.012958769005179413,0.00028998445396281067,,
373,1997,0.5950425368923944,0.6012592392593324,0.5980805175656494,-9.687219976067515e-05,0.012541544780208583,0.0002806480317293512,,
374,1996,0.6012592392593324,0.60769602678301,0.6044863491691018,0.00019727030547376603,0.01334283779979588,0.0002986537265338841,,
375,1997,0.60769602678301,0.6140064650054462,0.6107897236232693,-0.0005151706018201885,0.01283670288638773,0.0002872529231522053,,
376,1997,0.6140064650054462,0.6203868327743565,0.6171310046898836,0.00031258221832510105,0.013384872130307455,0.0002995195635108485,,
377,1997,0.6203868327743565,0.6269858052250817,0.6237001899933702,0.0002735817352330244,0.01257466705268735,0.00028138922436075957,,
378,1997,0.6269858052250817,0.6334385515389038,0.630180142186473,-0.0002068760879258379,0.013155753752692494,0.00029439247407828247,,
379,1997,0.6334385515389038,0.6400121748158427,0.6367347728446299,-0.0001522663887049752,0.014001435696385229,0.0003133166957053467,,
380,1997,0.6400121748158427,0.646568326806668,0.643278757905364,-0.00017673385525311024,0.013094124596120513,0.00029301336952679524,,
381,1997,0.646568326806668,0.6531091695471365,0.649854313903256,-0.00018766435260417327,0.012960027446695352,0.00029001261469904245,,
382,1997,0.6531091695471365,0.6598404465912646,0.6564583070638654,0.00012329080415892762,0.015003414432235778,0.0003357384439811156,,
383,1997,0.6598404465912646,0.6664204011439251,0.6631509210991964,-0.00011819407286505583,0.013565296470736858,0.0003035570036272754,,
384,1996,0.6664204011439251,0.673224057868557,0.669793543547716,-0.00019897971785656386,0.014334920810892238,0.0003208595940367789,,
385,1997,0.673224057868557,0.6798697038850096,0.6765759800331439,-3.711552639813019e-05,0.014779398710205196,0.000330725539066601,,
386,1997,0.6798697038850096,0.6869204848246923,0.6833597303305129,-0.0002460830460577919,0.01513230045125234,0.00033862258689878165,,
387,1997,0.6869204848246923,0.6940771687872015,0.6906084442290236,-0.0003786407652018038,0.013470483789014425,0.0003014353357646072,,
388,1997,0.6940771687872015,0.7011424741624502,0.6976471866980077,0.00020042080485026113,0.016397352097352706,0.00036693124111451364,,
389,1997,0.7011424741624502,0.7081192364453349,0.7045408529781232,-0.00014008862057560348,0.012729657997509473,0.0002848575294509622,,
390,1997,0.7081192364453349,0.7152313247918033,0.7116084859995766,0.00041415008912122365,0.013652282556373097,0.00030550353207727747,,
391,1997,0.7152313247918033,0.722527891201837,0.7188970297375061,-0.00010876211830788721,0.01350858676425179,0.0003022879839184673,,
392,1997,0.722527891201837,0.7298038675586114,0.7261604925550619,-4.633161179890061e-05,0.01365800846022471,0.00030563166331421747,,
393,1996,0.7298038675586114,0.7370398214619764,0.7334564642714498,-6.316962072936323e-05,0.013985413191285274,0.00031303653910545065,,
394,1997,0.7370398214619764,0.7443083282107037,0.7406432779618137,-4.668933620467549e-05,0.014604134436356993,0.00032680356818103723,,
395,1997,0.7443083282107037,0.7519417772435251,0.7481716850081975,-0.00019563956659483653,0.014690916830509737,0.0003287455385311462,,
396,1997,0.7519417772435251,0.7595458784728927,0.7558063800060365,5.159630718164285e-05,0.013642859812746879,0.0003052926749222353,,
397,1997,0.7595458784728927,0.7671594687332198,0.7633511917992658,-0.0006571558022861442,0.014673035364345232,0.0003283453965732414,,
398,1997,0.7671594687332198,0.774875978851469,0.771060304423175,0.0003861763623406448,0.018112572966576278,0.00040531354324433913,,
399,1997,0.774875978851469,0.783059920408504,0.7789964079970978,9.215786540127617e-05,0.013504958484187037,0.00030220679219315907,,
400,1997,0.783059920408504,0.7906399080828286,0.786941825165807,0.00010261041180818081,0.014063958190291593,0.0003147157908854972,,
401,1997,0.7906399080828286,0.7987336236636482,0.7946912683372808,0.0003585641426946671,0.01527207161543093,0.00034175031181677925,,
402,1997,0.7987336236636482,0.8066967564175017,0.8027111438194448,0.0004653193244761783,0.014436251500575169,0.0003230467729605261,,
403,1996,0.8066967564175017,0.8148210408638403,0.8107572700053202,2.419027614249634e-05,0.013948141399912675,0.0003122022818391148,,
404,1997,0.8148210408638403,0.8232947149447201,0.8189890588140494,0.00024122175220206912,0.013941263317927721,0.00031197019016121133,,
405,1997,0.8232947149447201,0.8318552568162527,0.8276835413996986,0.00010012684848311676,0.013559425844331539,0.00030342563386585083,,
406,1997,0.8318552568162527,0.8404494902012023,0.8361617160276831,-3.959449914682947e-05,0.014160082376574462,0.00031686680690103976,,
407,1997,0.8404494902012023,0.8493108851908149,0.8448219010898108,-0.0001360471955746546,0.014525083414614066,0.00032503460637871154,,
408,1997,0.8493108851908149,0.8579542503390803,0.8536994911796774,-0.00032181190920102537,0.013284489822643181,0.000297273261515349,,
409,1997,0.8579542503390803,0.8667426124816497,0.8623602571581456,-0.0003562329072108961,0.013862780611018479,0.00031021394580655823,,
410,1997,0.8667426124816497,0.875604396660862,0.8712326368266976,-0.00013985476749226277,0.012660999944761643,0.00028332113599196374,,
411,1997,0.875604396660862,0.8841375889410618,0.8798775512564718,0.00011526342609870997,0.013815358802601216,0.00030915276575046546,,
412,1997,0.8841375889410618,0.8928094583792263,0.8884847784230605,0.000342504350745298,0.013878987842274064,0.0003105766226243965,,
413,1996,0.8928094583792263,0.9017241427568361,0.8971486574992136,-2.5326704857574087e-07,0.01342446863194469,0.00030048087549478035,,
414,1997,0.9017241427568361,0.9106932332354016,0.9061872885695765,0.00013030972039752866,0.014255881431827627,0.00031901054730698716,,
415,1997,0.9106932332354016,0.9201187994956959,0.915467186164044,0.00028658526555201593,0.014201565830878617,0.00031779510162101456,,
416,1997,0.9201187994956959,0.9295765641512206,0.924908250964439,8.510306606445404e-05,0.015865413014152938,0.0003550277906770909,,
417,1997,0.9295765641512206,0.9389975422018144,0.9343545575893675,0.00021483952076248032,0.012878572623368932,0.0002881898619008787,,
418,1998,0.9389975422018144,0.9487549620126845,0.9438920819605593,-0.0002701761102719947,0.013882054893570738,0.00031056750668778264,,
419,1996,0.9487549620126845,0.9587874609052268,0.9537816130674968,0.0018572368970069136,0.06490135338462193,0.001452691798869531,,
420,1997,0.9587874609052268,0.9685099537440748,0.9636870162964043,-0.0005992229488634835,0.013799813272018738,0.00030880489611904294,,
421,1997,0.9685099537440748,0.9786644265037343,0.9735714709583588,0.000566922242095023,0.016217615443762254,0.0003629091896891276,,
422,1996,0.9786644265037343,0.9891580775965308,0.9839226177422327,-0.0002615865890423373,0.01606737894068076,0.0003596373326474649,,
